State,District,Crop_Year,Season,Crop,Area,Production,Min_Price,Max_Price,Modal_Price,Zn ,Fe,'Cu \%','Mn \%','B \%','S \%',JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
MAHARASHTRA,PUNE,2013,'Kharif     ',RICE,82100,153200,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,0.1,5.3,0.8,5.7,6,212.4,311.8,147,210.3,57.8,4,1.3,962.4,5.3,12.4,881.5,63.1
MAHARASHTRA,PUNE,2013,'Kharif     ',RICE,82100,153200,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,1.5,9.4,2.6,7.9,6.4,160.9,293.4,136.9,154.1,94.3,7.4,13.1,888,10.9,16.9,745.3,114.8
MAHARASHTRA,PUNE,2013,'Kharif     ',RICE,82100,153200,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,6.6,13,3.8,2.8,0.5,366.7,535.5,326.1,131.7,133.5,0,0,1520,19.6,7,1360,133.5
MAHARASHTRA,PUNE,2013,'Kharif     ',SOYABEAN,6900,26800,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.8,5.4,0.1,0.1,18.5,1028.3,1478.5,497.6,340.7,149.3,2.1,1.5,3524,7.3,18.7,3345.2,152.8
MAHARASHTRA,PUNE,2013,'Kharif     ',SOYABEAN,6900,26800,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,5.3,0.8,5.7,6,212.4,311.8,147,210.3,57.8,4,1.3,962.4,5.3,12.4,881.5,63.1
MAHARASHTRA,PUNE,2013,'Kharif     ',SOYABEAN,6900,26800,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.5,9.4,2.6,7.9,6.4,160.9,293.4,136.9,154.1,94.3,7.4,13.1,888,10.9,16.9,745.3,114.8
MAHARASHTRA,PUNE,2013,'Kharif     ',SOYABEAN,6900,26800,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,6.6,13,3.8,2.8,0.5,366.7,535.5,326.1,131.7,133.5,0,0,1520,19.6,7,1360,133.5
MAHARASHTRA,PUNE,2013,'Rabi       ',WHEAT,64300,129900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.8,5.4,0.1,0.1,18.5,1028.3,1478.5,497.6,340.7,149.3,2.1,1.5,3524,7.3,18.7,3345.2,152.8
MAHARASHTRA,PUNE,2013,'Rabi       ',WHEAT,64300,129900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,5.3,0.8,5.7,6,212.4,311.8,147,210.3,57.8,4,1.3,962.4,5.3,12.4,881.5,63.1
MAHARASHTRA,PUNE,2013,'Rabi       ',WHEAT,64300,129900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.5,9.4,2.6,7.9,6.4,160.9,293.4,136.9,154.1,94.3,7.4,13.1,888,10.9,16.9,745.3,114.8
MAHARASHTRA,PUNE,2013,'Rabi       ',WHEAT,64300,129900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,6.6,13,3.8,2.8,0.5,366.7,535.5,326.1,131.7,133.5,0,0,1520,19.6,7,1360,133.5
MAHARASHTRA,PUNE,2013,'Summer     ',GROUNDNUT,8100,14600,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.8,5.4,0.1,0.1,18.5,1028.3,1478.5,497.6,340.7,149.3,2.1,1.5,3524,7.3,18.7,3345.2,152.8
MAHARASHTRA,PUNE,2013,'Summer     ',GROUNDNUT,8100,14600,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,5.3,0.8,5.7,6,212.4,311.8,147,210.3,57.8,4,1.3,962.4,5.3,12.4,881.5,63.1
MAHARASHTRA,PUNE,2013,'Summer     ',GROUNDNUT,8100,14600,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.5,9.4,2.6,7.9,6.4,160.9,293.4,136.9,154.1,94.3,7.4,13.1,888,10.9,16.9,745.3,114.8
MAHARASHTRA,PUNE,2013,'Summer     ',GROUNDNUT,8100,14600,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,6.6,13,3.8,2.8,0.5,366.7,535.5,326.1,131.7,133.5,0,0,1520,19.6,7,1360,133.5
MAHARASHTRA,PUNE,2013,'Summer     ',MAIZE,1100,1900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.8,5.4,0.1,0.1,18.5,1028.3,1478.5,497.6,340.7,149.3,2.1,1.5,3524,7.3,18.7,3345.2,152.8
MAHARASHTRA,PUNE,2013,'Summer     ',MAIZE,1100,1900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,5.3,0.8,5.7,6,212.4,311.8,147,210.3,57.8,4,1.3,962.4,5.3,12.4,881.5,63.1
MAHARASHTRA,PUNE,2013,'Summer     ',MAIZE,1100,1900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.5,9.4,2.6,7.9,6.4,160.9,293.4,136.9,154.1,94.3,7.4,13.1,888,10.9,16.9,745.3,114.8
MAHARASHTRA,PUNE,2013,'Summer     ',MAIZE,1100,1900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,6.6,13,3.8,2.8,0.5,366.7,535.5,326.1,131.7,133.5,0,0,1520,19.6,7,1360,133.5
MAHARASHTRA,PUNE,2011,'Kharif     ',SOYABEAN,3900,8200,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0,3.4,1.1,857,1384.1,987.9,468.3,120.3,3.1,0,3825.2,0,4.5,3697.3,123.5
MAHARASHTRA,PUNE,2011,'Kharif     ',SOYABEAN,3900,8200,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0.3,0.3,5,2.9,133.3,261.4,238.1,148.4,62.8,0,0,852.6,0.3,8.2,781.3,62.8
MAHARASHTRA,PUNE,2011,'Kharif     ',SOYABEAN,3900,8200,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,3.8,0.7,3.5,3.1,79.2,230.1,228.5,90,24.8,0,0,663.5,3.8,7.3,627.7,24.8
MAHARASHTRA,PUNE,2011,'Kharif     ',SOYABEAN,3900,8200,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,1.2,0.1,7.7,0.6,137.9,247.1,302.8,191,4.7,0,0,893.2,1.2,8.4,878.8,4.7
MAHARASHTRA,PUNE,2011,'Kharif     ',RICE,62000,85600,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0,3.4,1.1,857,1384.1,987.9,468.3,120.3,3.1,0,3825.2,0,4.5,3697.3,123.5
MAHARASHTRA,PUNE,2011,'Kharif     ',RICE,62000,85600,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,0,0.3,0.3,5,2.9,133.3,261.4,238.1,148.4,62.8,0,0,852.6,0.3,8.2,781.3,62.8
MAHARASHTRA,PUNE,2011,'Kharif     ',RICE,62000,85600,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,0,3.8,0.7,3.5,3.1,79.2,230.1,228.5,90,24.8,0,0,663.5,3.8,7.3,627.7,24.8
MAHARASHTRA,PUNE,2011,'Kharif     ',RICE,62000,85600,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,0,1.2,0.1,7.7,0.6,137.9,247.1,302.8,191,4.7,0,0,893.2,1.2,8.4,878.8,4.7
MAHARASHTRA,PUNE,2011,'Kharif     ',MAIZE,10500,31400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0,3.4,1.1,857,1384.1,987.9,468.3,120.3,3.1,0,3825.2,0,4.5,3697.3,123.5
MAHARASHTRA,PUNE,2011,'Kharif     ',MAIZE,10500,31400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0.3,0.3,5,2.9,133.3,261.4,238.1,148.4,62.8,0,0,852.6,0.3,8.2,781.3,62.8
MAHARASHTRA,PUNE,2011,'Kharif     ',MAIZE,10500,31400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,3.8,0.7,3.5,3.1,79.2,230.1,228.5,90,24.8,0,0,663.5,3.8,7.3,627.7,24.8
MAHARASHTRA,PUNE,2011,'Kharif     ',MAIZE,10500,31400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,1.2,0.1,7.7,0.6,137.9,247.1,302.8,191,4.7,0,0,893.2,1.2,8.4,878.8,4.7
MAHARASHTRA,PUNE,2011,'Kharif     ',GROUNDNUT,39200,41400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0,3.4,1.1,857,1384.1,987.9,468.3,120.3,3.1,0,3825.2,0,4.5,3697.3,123.5
MAHARASHTRA,PUNE,2011,'Kharif     ',GROUNDNUT,39200,41400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0.3,0.3,5,2.9,133.3,261.4,238.1,148.4,62.8,0,0,852.6,0.3,8.2,781.3,62.8
MAHARASHTRA,PUNE,2011,'Kharif     ',GROUNDNUT,39200,41400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,3.8,0.7,3.5,3.1,79.2,230.1,228.5,90,24.8,0,0,663.5,3.8,7.3,627.7,24.8
MAHARASHTRA,PUNE,2011,'Kharif     ',GROUNDNUT,39200,41400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,1.2,0.1,7.7,0.6,137.9,247.1,302.8,191,4.7,0,0,893.2,1.2,8.4,878.8,4.7
MAHARASHTRA,PUNE,2007,'Summer     ',GROUNDNUT,36,67,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.1,3.3,33.4,939.3,841.3,980.2,609,45.6,16,0.1,3468.5,0,36.9,3369.9,61.7
MAHARASHTRA,PUNE,2007,'Summer     ',GROUNDNUT,36,67,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.3,0.4,0,2.1,5.5,266.9,293.5,274.2,189.2,3.4,3.9,0,1040.4,1.7,7.6,1023.7,7.3
MAHARASHTRA,PUNE,2007,'Summer     ',GROUNDNUT,36,67,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.1,0.7,10,185.4,123.1,146.2,240.7,0.9,7.5,0,714.6,0,10.8,695.3,8.5
MAHARASHTRA,PUNE,2007,'Summer     ',GROUNDNUT,36,67,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,1.3,1.4,3.2,1.2,256.7,349.1,282.4,241.8,27.3,2.5,0,1167,1.4,5.8,1130,29.8
MAHARASHTRA,PUNE,2007,'Summer     ',MAIZE,10,17,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.1,3.3,33.4,939.3,841.3,980.2,609,45.6,16,0.1,3468.5,0,36.9,3369.9,61.7
MAHARASHTRA,PUNE,2007,'Summer     ',MAIZE,10,17,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.3,0.4,0,2.1,5.5,266.9,293.5,274.2,189.2,3.4,3.9,0,1040.4,1.7,7.6,1023.7,7.3
MAHARASHTRA,PUNE,2007,'Summer     ',MAIZE,10,17,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.1,0.7,10,185.4,123.1,146.2,240.7,0.9,7.5,0,714.6,0,10.8,695.3,8.5
MAHARASHTRA,PUNE,2007,'Summer     ',MAIZE,10,17,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,1.3,1.4,3.2,1.2,256.7,349.1,282.4,241.8,27.3,2.5,0,1167,1.4,5.8,1130,29.8
MAHARASHTRA,PUNE,2008,'Kharif     ',GROUNDNUT,31000,29400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0.1,31.5,0.3,11.1,798.5,766.6,833.1,551.2,57.3,0.9,2.4,3053.1,0.1,43,2949.3,60.6
MAHARASHTRA,PUNE,2008,'Kharif     ',GROUNDNUT,31000,29400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,18.1,0.6,1.1,107.9,157.9,257.6,312.4,56.6,3.7,0.9,916.9,0,19.9,835.9,61.1
MAHARASHTRA,PUNE,2008,'Kharif     ',GROUNDNUT,31000,29400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0.1,14.6,3.7,1.8,66.7,106.5,150.8,267.8,33.8,0.3,0.1,646.3,0.1,20.2,591.7,34.2
MAHARASHTRA,PUNE,2008,'Kharif     ',GROUNDNUT,31000,29400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.2,1.9,19.2,2.8,2.9,137.9,261.5,254,160.8,22.4,2.9,0.1,866.6,2.1,24.9,814.2,25.4
MAHARASHTRA,PUNE,2008,'Kharif     ',MAIZE,5700,13400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0.1,31.5,0.3,11.1,798.5,766.6,833.1,551.2,57.3,0.9,2.4,3053.1,0.1,43,2949.3,60.6
MAHARASHTRA,PUNE,2008,'Kharif     ',MAIZE,5700,13400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,18.1,0.6,1.1,107.9,157.9,257.6,312.4,56.6,3.7,0.9,916.9,0,19.9,835.9,61.1
MAHARASHTRA,PUNE,2008,'Kharif     ',MAIZE,5700,13400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0.1,14.6,3.7,1.8,66.7,106.5,150.8,267.8,33.8,0.3,0.1,646.3,0.1,20.2,591.7,34.2
MAHARASHTRA,PUNE,2008,'Kharif     ',MAIZE,5700,13400,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.2,1.9,19.2,2.8,2.9,137.9,261.5,254,160.8,22.4,2.9,0.1,866.6,2.1,24.9,814.2,25.4
MAHARASHTRA,PUNE,2008,'Kharif     ',RICE,61200,75500,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,0,0.1,31.5,0.3,11.1,798.5,766.6,833.1,551.2,57.3,0.9,2.4,3053.1,0.1,43,2949.3,60.6
MAHARASHTRA,PUNE,2008,'Kharif     ',RICE,61200,75500,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,0,0,18.1,0.6,1.1,107.9,157.9,257.6,312.4,56.6,3.7,0.9,916.9,0,19.9,835.9,61.1
MAHARASHTRA,PUNE,2008,'Kharif     ',RICE,61200,75500,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0.1,14.6,3.7,1.8,66.7,106.5,150.8,267.8,33.8,0.3,0.1,646.3,0.1,20.2,591.7,34.2
MAHARASHTRA,PUNE,2008,'Kharif     ',RICE,61200,75500,2808,3826,3406,46.57,19.8,96.17,64.96,49.78,35.41,0.2,1.9,19.2,2.8,2.9,137.9,261.5,254,160.8,22.4,2.9,0.1,866.6,2.1,24.9,814.2,25.4
MAHARASHTRA,PUNE,2008,'Kharif     ',SOYABEAN,2400,3700,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0.1,31.5,0.3,11.1,798.5,766.6,833.1,551.2,57.3,0.9,2.4,3053.1,0.1,43,2949.3,60.6
MAHARASHTRA,PUNE,2008,'Kharif     ',SOYABEAN,2400,3700,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,18.1,0.6,1.1,107.9,157.9,257.6,312.4,56.6,3.7,0.9,916.9,0,19.9,835.9,61.1
MAHARASHTRA,PUNE,2008,'Kharif     ',SOYABEAN,2400,3700,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0.1,14.6,3.7,1.8,66.7,106.5,150.8,267.8,33.8,0.3,0.1,646.3,0.1,20.2,591.7,34.2
MAHARASHTRA,PUNE,2008,'Kharif     ',SOYABEAN,2400,3700,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.2,1.9,19.2,2.8,2.9,137.9,261.5,254,160.8,22.4,2.9,0.1,866.6,2.1,24.9,814.2,25.4
MAHARASHTRA,PUNE,2008,'Rabi       ',MAIZE,104,266,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0.1,31.5,0.3,11.1,798.5,766.6,833.1,551.2,57.3,0.9,2.4,3053.1,0.1,43,2949.3,60.6
MAHARASHTRA,PUNE,2008,'Rabi       ',MAIZE,104,266,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,18.1,0.6,1.1,107.9,157.9,257.6,312.4,56.6,3.7,0.9,916.9,0,19.9,835.9,61.1
MAHARASHTRA,PUNE,2008,'Rabi       ',MAIZE,104,266,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0.1,14.6,3.7,1.8,66.7,106.5,150.8,267.8,33.8,0.3,0.1,646.3,0.1,20.2,591.7,34.2
MAHARASHTRA,PUNE,2008,'Rabi       ',MAIZE,104,266,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.2,1.9,19.2,2.8,2.9,137.9,261.5,254,160.8,22.4,2.9,0.1,866.6,2.1,24.9,814.2,25.4
MAHARASHTRA,PUNE,2008,'Rabi       ',WHEAT,60900,112300,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0.1,31.5,0.3,11.1,798.5,766.6,833.1,551.2,57.3,0.9,2.4,3053.1,0.1,43,2949.3,60.6
MAHARASHTRA,PUNE,2008,'Rabi       ',WHEAT,60900,112300,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,18.1,0.6,1.1,107.9,157.9,257.6,312.4,56.6,3.7,0.9,916.9,0,19.9,835.9,61.1
MAHARASHTRA,PUNE,2008,'Rabi       ',WHEAT,60900,112300,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0.1,14.6,3.7,1.8,66.7,106.5,150.8,267.8,33.8,0.3,0.1,646.3,0.1,20.2,591.7,34.2
MAHARASHTRA,PUNE,2008,'Rabi       ',WHEAT,60900,112300,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.2,1.9,19.2,2.8,2.9,137.9,261.5,254,160.8,22.4,2.9,0.1,866.6,2.1,24.9,814.2,25.4
MAHARASHTRA,PUNE,2009,'Kharif     ',GROUNDNUT,33100,29200,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.3,0.1,5.6,330.6,1271.2,292.9,387.5,307.4,121,0,2716.6,0,5.9,2282.2,428.5
MAHARASHTRA,PUNE,2009,'Kharif     ',GROUNDNUT,33100,29200,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,1.7,0.8,0.4,7.7,68.9,329.8,148.2,162.6,96.2,121.3,4.3,941.7,1.7,8.9,709.4,221.8
MAHARASHTRA,PUNE,2009,'Kharif     ',GROUNDNUT,33100,29200,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.6,0.8,7,63.1,139.2,167.6,159.9,59,63.3,8.4,668.9,0,8.4,529.8,130.7
MAHARASHTRA,PUNE,2009,'Kharif     ',GROUNDNUT,33100,29200,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0,0.9,2.4,5.9,78.1,310.8,175.4,90.3,41.9,63.8,1.2,770.8,0.1,9.2,654.6,106.9
MAHARASHTRA,PUNE,2014,'Kharif     ',GROUNDNUT,47700,43000,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.3,5.3,1.8,0.7,21.3,238.2,1293.2,658,419.5,98.7,8,11.7,2757.5,6.6,23.8,2608.8,118.4
MAHARASHTRA,PUNE,2014,'Kharif     ',GROUNDNUT,47700,43000,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,3.1,6.2,24.4,7.5,29.8,44,277.9,240.3,120.4,38.5,32.8,13.1,838,9.3,61.7,682.6,84.4
MAHARASHTRA,PUNE,2014,'Kharif     ',GROUNDNUT,47700,43000,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.4,13.4,79,11.9,7,30.4,105,178.9,84.5,14.2,19.9,3.3,548.9,14.8,97.9,398.8,37.4
MAHARASHTRA,PUNE,2014,'Kharif     ',GROUNDNUT,47700,43000,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,1.2,18.3,49.6,2.6,4,63.3,337.6,191.7,224.9,17.3,6.2,2.3,919.1,19.5,56.3,817.5,25.8
MAHARASHTRA,PUNE,2009,'Kharif     ',MAIZE,4900,10100,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.3,0.1,5.6,330.6,1271.2,292.9,387.5,307.4,121,0,2716.6,0,5.9,2282.2,428.5
MAHARASHTRA,PUNE,2009,'Kharif     ',MAIZE,4900,10100,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,1.7,0.8,0.4,7.7,68.9,329.8,148.2,162.6,96.2,121.3,4.3,941.7,1.7,8.9,709.4,221.8
MAHARASHTRA,PUNE,2009,'Kharif     ',MAIZE,4900,10100,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.6,0.8,7,63.1,139.2,167.6,159.9,59,63.3,8.4,668.9,0,8.4,529.8,130.7
MAHARASHTRA,PUNE,2009,'Kharif     ',MAIZE,4900,10100,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0,0.9,2.4,5.9,78.1,310.8,175.4,90.3,41.9,63.8,1.2,770.8,0.1,9.2,654.6,106.9
MAHARASHTRA,PUNE,2009,'Kharif     ',SOYABEAN,3300,4700,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.3,0.1,5.6,330.6,1271.2,292.9,387.5,307.4,121,0,2716.6,0,5.9,2282.2,428.5
MAHARASHTRA,PUNE,2009,'Kharif     ',SOYABEAN,3300,4700,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,1.7,0.8,0.4,7.7,68.9,329.8,148.2,162.6,96.2,121.3,4.3,941.7,1.7,8.9,709.4,221.8
MAHARASHTRA,PUNE,2009,'Kharif     ',SOYABEAN,3300,4700,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.6,0.8,7,63.1,139.2,167.6,159.9,59,63.3,8.4,668.9,0,8.4,529.8,130.7
MAHARASHTRA,PUNE,2009,'Kharif     ',SOYABEAN,3300,4700,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0,0.9,2.4,5.9,78.1,310.8,175.4,90.3,41.9,63.8,1.2,770.8,0.1,9.2,654.6,106.9
MAHARASHTRA,PUNE,2009,'Rabi       ',MAIZE,11100,31000,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.3,0.1,5.6,330.6,1271.2,292.9,387.5,307.4,121,0,2716.6,0,5.9,2282.2,428.5
MAHARASHTRA,PUNE,2009,'Rabi       ',MAIZE,11100,31000,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,1.7,0.8,0.4,7.7,68.9,329.8,148.2,162.6,96.2,121.3,4.3,941.7,1.7,8.9,709.4,221.8
MAHARASHTRA,PUNE,2009,'Rabi       ',MAIZE,11100,31000,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.6,0.8,7,63.1,139.2,167.6,159.9,59,63.3,8.4,668.9,0,8.4,529.8,130.7
MAHARASHTRA,PUNE,2009,'Rabi       ',MAIZE,11100,31000,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0,0.9,2.4,5.9,78.1,310.8,175.4,90.3,41.9,63.8,1.2,770.8,0.1,9.2,654.6,106.9
MAHARASHTRA,PUNE,2009,'Rabi       ',WHEAT,59600,91800,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.3,0.1,5.6,330.6,1271.2,292.9,387.5,307.4,121,0,2716.6,0,5.9,2282.2,428.5
MAHARASHTRA,PUNE,2009,'Rabi       ',WHEAT,59600,91800,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,1.7,0.8,0.4,7.7,68.9,329.8,148.2,162.6,96.2,121.3,4.3,941.7,1.7,8.9,709.4,221.8
MAHARASHTRA,PUNE,2009,'Rabi       ',WHEAT,59600,91800,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0,0,0.6,0.8,7,63.1,139.2,167.6,159.9,59,63.3,8.4,668.9,0,8.4,529.8,130.7
MAHARASHTRA,PUNE,2009,'Rabi       ',WHEAT,59600,91800,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,0.1,0,0.9,2.4,5.9,78.1,310.8,175.4,90.3,41.9,63.8,1.2,770.8,0.1,9.2,654.6,106.9
MAHARASHTRA,PUNE,2010,'Kharif     ',GROUNDNUT,35700,45900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,2.7,0,0,1.5,8.2,680.8,1405.3,850,531.3,190.2,106.7,1.4,3778.1,2.7,9.7,3467.4,298.3
MAHARASHTRA,PUNE,2010,'Kharif     ',GROUNDNUT,35700,45900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,2.9,0.1,0.9,2.3,5.4,185.6,280.9,233.2,165.6,77.1,73.4,0.2,1027.5,3,8.6,865.3,150.6
MAHARASHTRA,PUNE,2010,'Kharif     ',GROUNDNUT,35700,45900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,4.3,5.8,3.9,0.7,4.6,119.7,329.5,291.4,157.3,57.7,36.8,0,1011.6,10,9.2,897.8,94.5
MAHARASHTRA,PUNE,2010,'Kharif     ',GROUNDNUT,35700,45900,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,14,1.9,7.5,0.3,1.9,144.8,454.5,384,238,51,37,3.2,1338.1,15.9,9.6,1221.2,91.3
MAHARASHTRA,PUNE,2010,'Kharif     ',MAIZE,10500,24500,2601.302045,2851.204866,2791.111097,46.57,19.8,96.17,64.96,49.78,35.41,2.7,0,0,1.5,8.2,680.8,1405.3,850,531.3,190.2,106.7,1.4,3778.1,2.7,9.7,3467.4,298.3
